Open_day1,Open_day2,Open_day3,High_day1,High_day2,High_day3,Low_day1,Low_day2,Low_day3,Volume_day1,Volume_day2,Volume_day3,Target
112.49,108.97,110.23,110.45,112.78,112.34,108.51,110.04,109.13,49904460.0,53142590.0,61681250.0,111.65
123.15,122.32,123.38,122.57,123.5,123.91,121.71,122.27,122.55,33400950.0,36912040.0,33570380.0,122.6
97.79,97.99,97.6,101.89,98.27,97.84,97.55,97.45,96.63,23265200.0,28487570.0,40170200.0,99.25
261.55,261.13,258.3,264.78,262.79,262.47,261.07,260.92,258.28,25817590.0,21847230.0,20507460.0,263.75
112.18,111.94,115.19,112.8,112.68,115.39,110.35,109.79,112.85,53168580.0,64678220.0,46810020.0,111.07
170.52,170.16,171.0,172.3,170.59,171.85,169.26,169.22,170.48,25400540.0,25938760.0,16412270.0,172.53
108.73,113.86,107.51,115.73,113.03,108.79,113.49,108.6,107.24,90398170.0,111186900.0,62080160.0,115.12
178.25,185.18,175.88,187.67,184.25,177.5,184.75,178.17,174.44,42557530.0,56137230.0,33944110.0,184.99
173.91,174.66,172.37,176.24,175.25,174.99,174.33,173.6,171.72,24358920.0,24332120.0,34770480.0,175.11
195.34,191.51,190.02,191.98,197.69,196.33,186.6,190.78,189.81,43751810.0,42287640.0,50943120.0,191.66
295.06,300.46,289.17,303.24,301.0,293.69,298.87,294.46,286.32,35583440.0,36937800.0,33391990.0,303.22
115.59,116.52,116.35,117.8,116.52,116.51,116.49,115.59,115.64,18131970.0,14244050.0,26043820.0,117.52
117.7,117.35,115.02,117.98,118.69,116.75,116.75,116.2,114.72,37512930.0,63963010.0,36087910.0,116.79
183.4,182.99,186.12,186.53,184.92,186.15,182.54,180.73,184.7,24378480.0,31632320.0,27185130.0,185.23
261.07,263.79,258.31,265.89,263.31,259.53,262.73,260.68,256.29,18661340.0,16810390.0,29377270.0,267.48
175.03,176.49,174.78,178.94,176.19,175.84,176.41,174.83,173.85,26575010.0,21561320.0,25100510.0,177.81
187.72,187.22,187.6,188.23,188.0,188.75,186.14,186.78,186.87,27468700.0,18503410.0,22409110.0,187.99
156.35,156.73,155.97,157.28,157.37,156.98,156.41,155.73,155.75,16367780.0,16380570.0,16861450.0,157.9
214.1,214.65,216.8,217.05,216.36,217.19,214.6,213.84,214.03,18505780.0,18965930.0,25682700.0,216.6
143.98,144.53,154.89,148.55,145.72,158.85,143.8,142.0,154.23,57423650.0,91106840.0,35637070.0,148.7
186.41,186.27,187.71,191.75,189.7,189.48,186.02,185.41,182.85,26544720.0,36529680.0,57430620.0,189.91
96.47,95.42,94.79,96.04,96.71,97.34,94.28,95.4,94.35,37190500.0,40814360.0,64332440.0,95.0
216.8,214.1,218.1,216.36,217.19,219.18,213.84,214.03,215.11,18965930.0,25682700.0,30149410.0,214.65
120.45,120.0,119.4,120.81,120.45,120.09,119.77,119.73,119.37,21982000.0,29922650.0,25554290.0,119.55
317.92,320.25,318.58,323.33,319.56,319.99,317.52,315.65,317.31,36634380.0,26117990.0,25458120.0,310.06
141.26,141.5,139.85,141.74,141.58,141.6,140.35,140.61,139.76,22355140.0,20299310.0,25804820.0,139.39
109.5,109.26,110.0,111.19,110.36,110.03,109.16,109.19,108.25,29976030.0,26160560.0,34113880.0,110.86
172.4,173.63,172.5,174.17,173.13,173.54,172.46,171.65,172.0,40122100.0,20442740.0,23402510.0,174.88
110.82,111.29,112.73,111.52,112.45,112.75,109.56,110.68,111.44,44434220.0,32970790.0,30386830.0,110.93
108.01,109.88,109.07,111.37,111.01,109.62,109.07,107.55,107.31,52033100.0,57774940.0,63849470.0,110.63
209.88,209.84,203.06,212.65,215.31,203.4,208.13,209.23,199.11,31996320.0,64827330.0,45751160.0,210.89
282.0,263.75,295.52,278.09,290.82,299.55,263.0,281.23,291.41,71686210.0,56544250.0,46893220.0,277.14
117.81,112.53,116.53,115.42,118.18,119.99,109.63,113.33,116.53,101593400.0,96820670.0,54851010.0,116.04
108.52,107.78,108.71,108.44,108.93,108.9,107.78,107.85,107.76,18648700.0,27460070.0,23839880.0,108.14
114.32,116.04,116.04,117.65,116.31,116.4,115.5,114.01,114.54,40827260.0,42876370.0,48407640.0,116.43
106.7,109.81,106.57,110.35,110.23,107.68,108.83,106.6,106.16,27623150.0,58724080.0,32230590.0,109.72
282.28,303.67,257.26,304.0,301.44,278.41,285.8,277.72,256.37,79868850.0,85349340.0,106721200.0,296.44
196.31,195.41,197.99,199.56,198.07,198.65,193.82,194.04,192.58,33364400.0,35824790.0,52392970.0,200.2
160.14,160.1,159.65,163.12,162.0,160.56,160.0,159.93,159.27,29451050.0,25649890.0,25184600.0,163.8
142.94,141.6,143.6,142.15,143.35,143.88,141.01,140.06,142.9,20320420.0,30341520.0,18904680.0,141.91
169.87,167.64,167.9,168.5,169.94,169.65,165.28,165.61,166.94,39668100.0,33482970.0,35779520.0,174.0
191.09,193.25,191.64,196.5,194.46,191.68,193.15,191.05,188.38,23243160.0,22727370.0,27308200.0,194.79
256.77,258.74,257.05,260.35,257.49,258.19,258.11,255.37,256.32,23735080.0,18966120.0,19974430.0,258.69
210.16,206.43,208.5,206.98,210.45,209.32,204.22,207.2,206.66,20059570.0,21162560.0,21007650.0,208.39
96.75,97.17,96.49,97.7,97.65,96.89,97.12,96.73,96.05,24129530.0,23317990.0,28877500.0,97.41
267.78,271.46,268.81,275.3,272.56,271.1,270.93,267.32,268.5,33432810.0,34437040.0,19723390.0,277.0
150.48,151.5,149.2,151.74,151.42,150.13,150.19,149.95,148.67,17170490.0,20859830.0,17837130.0,149.99
159.51,157.9,160.11,158.26,159.77,160.5,153.83,158.44,158.0,52126240.0,20565620.0,28157630.0,155.8
113.06,113.4,112.71,113.66,114.31,113.05,112.69,112.63,112.28,21400410.0,29707270.0,21634520.0,113.7
214.65,216.6,214.1,216.9,217.05,216.36,215.11,214.6,213.84,18457720.0,18505780.0,18965930.0,217.15
126.04,125.72,125.03,127.15,126.37,125.76,125.58,125.04,124.32,33559770.0,31695870.0,41365600.0,127.74
208.5,210.16,204.1,210.45,209.32,205.72,207.2,206.66,203.32,21162560.0,21007650.0,15957630.0,206.43
113.87,113.65,115.39,114.23,115.21,115.86,113.2,113.45,114.1,26378910.0,36792100.0,31396130.0,113.46
137.14,137.08,135.91,137.44,137.44,136.66,136.7,136.28,135.28,23446340.0,20222210.0,21754600.0,137.89
143.69,143.02,144.88,143.5,144.79,145.3,142.41,142.72,143.1,24110330.0,21550270.0,14277850.0,142.9
119.2,119.27,117.64,119.73,119.92,119.75,117.34,118.85,116.76,32445680.0,34135230.0,43233950.0,117.33
156.75,156.61,160.42,157.75,157.08,160.71,155.96,155.02,159.6,23907540.0,42357420.0,16252850.0,156.89
121.99,126.2,132.85,127.09,125.5,132.92,125.06,121.99,130.32,50832950.0,115288400.0,73006780.0,125.32
108.14,109.63,107.78,110.23,109.54,108.44,109.21,108.08,107.78,33754680.0,25704330.0,18648700.0,109.1
99.02,98.5,99.25,99.99,99.56,99.87,98.46,98.68,98.96,26575570.0,20839950.0,22378380.0,98.53
153.87,153.63,149.03,153.94,154.88,153.7,152.11,153.45,149.03,25779060.0,38907940.0,48670440.0,152.45
117.95,118.77,116.78,119.38,119.43,118.16,118.3,117.94,116.47,24432660.0,33420290.0,31714820.0,118.74
93.0,93.33,93.37,93.57,93.77,93.45,92.11,92.59,91.85,33653020.0,32895650.0,43665160.0,93.48
104.41,106.05,104.19,106.07,106.15,104.55,104.0,104.41,103.68,33770220.0,38018910.0,27697970.0,104.81
94.94,96.25,96.0,96.89,96.35,96.57,95.35,94.68,95.03,29124140.0,35407050.0,34355970.0,95.94
217.73,219.96,220.0,220.82,220.13,220.79,219.12,217.56,217.02,18386470.0,21158140.0,39763300.0,221.06
171.76,173.49,180.95,174.49,174.78,182.39,168.3,170.42,176.27,41678680.0,42704910.0,41141250.0,165.0
175.88,178.25,175.23,184.25,177.5,177.75,178.17,174.44,173.8,56137230.0,33944110.0,66454720.0,185.18
145.74,147.16,155.19,147.45,146.09,155.19,145.15,142.51,146.02,34089190.0,72187710.0,64782910.0,147.5
263.75,277.14,282.0,286.44,278.09,290.82,269.37,263.0,281.23,71322520.0,71686210.0,56544250.0,277.39
189.53,191.08,188.5,191.84,191.41,189.78,190.9,189.31,187.61,12506830.0,18000180.0,18776390.0,191.52
159.29,163.89,157.23,168.07,163.6,157.83,163.72,158.7,156.78,44651420.0,44387770.0,16916650.0,167.9
102.83,104.19,104.27,104.55,104.45,104.35,103.68,102.82,102.75,27697970.0,38771840.0,92143920.0,104.41
214.84,213.86,214.05,216.78,216.44,214.42,211.71,211.07,212.51,31777930.0,27309400.0,19362290.0,218.07
175.05,174.3,175.1,174.87,175.08,175.5,171.86,173.34,174.65,26387240.0,20591090.0,14026670.0,172.63
95.42,95.0,96.47,96.84,96.04,96.71,94.08,94.28,95.4,45870130.0,37190500.0,40814360.0,95.86
296.44,295.52,303.67,299.55,303.4,304.0,291.41,293.13,285.8,46893220.0,54794570.0,79868850.0,282.0
167.64,174.0,169.87,174.26,168.5,169.94,171.12,165.28,165.61,59332210.0,39668100.0,33482970.0,172.37
177.32,175.24,178.65,176.8,177.47,179.12,174.94,173.66,177.62,19620520.0,32931110.0,38313330.0,175.04
268.7,268.31,262.74,273.7,270.07,267.37,265.83,264.7,261.23,32755730.0,40529120.0,42223820.0,280.0
116.43,116.1,116.04,116.52,117.44,117.65,114.68,116.01,115.5,48079330.0,34525630.0,40827260.0,114.08
115.2,111.38,116.26,114.24,115.57,116.82,111.0,112.27,115.65,37979570.0,45555300.0,32461350.0,114.92
165.67,162.62,166.84,165.42,166.33,166.92,162.41,161.22,164.09,28331540.0,33674960.0,36396590.0,164.12
157.5,158.23,157.86,160.0,157.89,159.5,158.02,155.11,156.72,21564890.0,26330070.0,27391950.0,159.07
113.63,113.25,113.38,115.5,114.72,114.18,112.37,113.3,112.52,50061580.0,35678360.0,50278030.0,116.44
112.73,110.82,110.0,112.45,112.75,112.28,110.68,111.44,109.49,32970790.0,30386830.0,52720620.0,111.29
198.58,199.46,199.2,201.37,199.85,200.14,198.56,198.01,196.21,25668330.0,17524150.0,27738580.0,199.54
289.46,289.93,291.12,293.68,292.69,293.97,289.52,285.22,288.12,25247630.0,36059610.0,36592940.0,296.24
228.08,236.36,247.18,247.69,228.5,251.83,234.3,212.61,228.0,71882770.0,84188210.0,100423300.0,250.75
178.5,178.65,180.32,179.12,180.24,180.52,177.62,178.07,177.81,38313330.0,22676520.0,29334630.0,177.32
99.6,99.02,99.44,99.54,100.4,100.47,98.33,98.82,99.25,29139100.0,42268040.0,36299460.0,97.6
189.01,186.78,189.49,187.07,189.53,190.06,185.1,187.86,187.45,23639070.0,20393070.0,26167950.0,186.07
117.42,112.95,121.5,117.44,117.7,122.57,112.1,113.25,117.52,99202400.0,123601900.0,69639900.0,115.97
158.53,154.89,157.5,158.85,159.36,158.52,154.23,156.48,154.55,35637070.0,34499390.0,41740600.0,143.98
100.0,99.83,99.56,101.0,100.46,100.0,99.13,99.74,99.34,32690080.0,26219110.0,23766360.0,99.26
185.42,189.5,185.26,190.68,188.43,186.41,189.3,185.2,184.28,19636390.0,17426160.0,16543880.0,190.71
203.31,202.45,201.85,204.0,204.39,203.73,202.2,201.71,201.56,17595210.0,20191840.0,17897140.0,204.09
172.83,171.8,172.05,173.95,174.12,174.26,171.71,171.01,171.42,30953760.0,37378070.0,33690660.0,173.67
192.45,193.06,190.68,194.85,193.66,191.96,192.43,192.05,189.56,16553500.0,18680930.0,15955820.0,194.61
186.23,190.02,188.35,196.33,189.49,188.99,189.81,184.73,185.92,50943120.0,31003380.0,31440300.0,195.34
109.26,110.86,109.5,112.43,111.19,110.36,110.6,109.16,109.19,27049830.0,29976030.0,26160560.0,112.31
109.0,107.59,107.27,107.69,109.0,108.85,106.18,107.95,107.2,26639930.0,13596680.0,32618140.0,106.96
99.56,100.0,98.7,100.46,100.0,100.13,99.74,99.34,98.6,26219110.0,23766360.0,36464530.0,99.83
227.95,227.25,224.79,230.0,229.42,225.84,226.63,226.35,224.02,24435010.0,23171020.0,22560440.0,230.05
106.93,105.01,106.64,106.48,106.93,108.09,104.62,105.52,106.06,33655810.0,31416910.0,30576980.0,105.0
156.01,155.94,154.7,156.06,156.65,156.42,154.72,155.05,154.67,19994270.0,25912270.0,32493770.0,153.6
135.52,135.67,133.47,135.9,136.27,135.09,134.84,134.62,133.25,22539860.0,35578640.0,33054500.0,135.1
199.13,200.58,190.3,208.38,201.76,192.14,200.35,197.31,189.34,62317430.0,67812280.0,37847260.0,207.03
234.59,237.52,235.09,240.99,237.58,236.15,237.32,234.29,233.52,22367480.0,24377170.0,17272900.0,241.16
241.95,247.51,264.89,257.61,259.08,279.92,238.4,240.0,252.95,81013970.0,80605870.0,92683030.0,239.77
141.48,141.41,141.91,142.04,141.88,142.38,141.11,140.87,141.05,14676420.0,16529130.0,17775510.0,141.88
120.79,123.13,119.87,123.82,123.49,121.36,121.62,120.7,119.61,44829060.0,45479260.0,32152870.0,121.85
107.51,108.73,102.65,113.03,108.79,105.72,108.6,107.24,102.53,111186900.0,62080160.0,45114590.0,113.86
222.15,217.79,225.75,221.85,222.95,226.84,217.12,217.27,222.52,31495630.0,36810120.0,31801970.0,218.5
197.42,187.71,200.4,189.48,198.85,201.68,182.85,192.77,196.66,57430620.0,41208710.0,34908610.0,186.41
184.46,180.95,180.29,182.39,184.94,180.33,176.27,181.21,177.03,41141250.0,40537700.0,39424260.0,171.76
312.6,324.45,310.06,327.85,318.4,311.77,321.38,312.19,304.88,54149930.0,40558490.0,40485010.0,320.54
115.76,117.64,114.92,119.75,117.49,115.05,116.76,115.5,113.32,43233950.0,46559730.0,27584020.0,119.2
105.75,100.56,102.61,102.37,105.85,105.37,99.87,102.41,102.0,68384270.0,55583140.0,67569090.0,98.68
115.92,116.78,115.85,118.16,116.86,116.51,116.47,115.81,115.75,31714820.0,22115100.0,21081620.0,117.95
316.14,316.77,323.5,323.44,318.71,324.24,315.63,313.09,316.5,33449100.0,28236270.0,31380450.0,319.25
174.17,174.68,174.87,175.42,176.02,175.42,174.5,174.1,173.25,16339690.0,20848660.0,23451420.0,170.8
144.11,144.73,142.9,145.85,145.95,144.75,144.38,143.37,142.9,18647220.0,21080580.0,18527000.0,145.87
152.45,154.7,153.63,156.42,154.07,153.94,154.67,152.31,152.11,32493770.0,27236290.0,25779060.0,156.01
130.97,132.85,129.08,132.92,132.97,129.62,130.32,130.7,128.31,73006780.0,55204920.0,45970470.0,121.99
198.8,198.54,200.37,200.16,200.85,200.61,198.17,198.15,198.03,18220420.0,47800590.0,21513990.0,198.43
111.74,110.19,110.63,110.19,111.77,111.74,108.21,109.41,109.77,61747260.0,46717770.0,48702200.0,110.0
107.59,106.96,109.0,109.43,107.69,109.0,106.86,106.18,107.95,30912260.0,26639930.0,13596680.0,108.58
194.14,191.17,193.63,192.0,194.2,194.08,189.77,192.34,191.92,26580710.0,21329170.0,20912820.0,191.35
154.9,153.84,154.0,154.17,154.9,154.58,152.67,153.31,152.91,19201820.0,19906170.0,22930630.0,153.73
323.52,322.57,315.31,325.22,324.76,319.64,320.26,318.95,313.63,26356390.0,29706720.0,34154130.0,322.37
364.41,353.25,360.7,362.17,365.32,365.0,351.28,353.02,357.57,32661520.0,51314210.0,34380630.0,360.08
171.19,171.8,169.71,172.37,173.32,171.44,170.3,170.99,169.49,17154540.0,25323890.0,18958570.0,171.58
166.11,166.96,163.25,168.98,169.0,166.15,165.93,164.56,160.23,32644590.0,40613260.0,60800480.0,167.41
166.0,160.4,165.38,162.11,167.45,167.53,155.3,159.09,164.39,64398230.0,47597670.0,33753490.0,156.86
317.83,312.15,308.1,315.95,319.69,317.05,303.21,310.91,307.24,50155640.0,40575260.0,36486560.0,304.51
262.71,266.94,262.59,267.16,266.44,263.18,262.5,262.52,260.84,26334880.0,21029520.0,16331260.0,265.58
117.95,114.31,117.1,115.7,118.36,117.74,113.31,117.31,117.0,66028640.0,46820600.0,23492650.0,115.39
180.29,184.46,182.66,184.94,180.33,182.8,181.21,177.03,177.7,40537700.0,39424260.0,41523580.0,180.95
144.09,145.1,143.92,147.2,144.3,144.16,144.96,143.27,143.31,33498270.0,20783460.0,14198660.0,147.54
203.46,204.28,203.16,207.16,205.14,206.44,203.84,199.67,202.59,28813620.0,27883360.0,36547440.0,210.62
199.2,201.85,200.81,203.73,201.51,201.4,201.56,198.81,198.41,17897140.0,20578020.0,25338630.0,203.31
311.85,313.59,316.7,315.7,315.5,317.57,312.09,309.55,312.17,27207250.0,30480880.0,40653460.0,316.27
100.78,101.31,102.39,101.58,101.76,102.83,100.27,100.4,100.96,27148530.0,31538710.0,35890740.0,101.41
117.35,116.79,117.7,117.44,117.98,118.69,115.72,116.75,116.2,35041820.0,37512930.0,63963010.0,117.88
95.87,97.22,94.64,98.09,97.19,95.43,96.84,95.67,94.52,35074380.0,37977020.0,31834020.0,98.67
246.5,240.34,255.6,245.15,248.72,262.49,236.9,239.13,252.0,41483490.0,44054640.0,49250500.0,242.8
168.39,168.07,170.0,173.1,169.92,172.68,166.44,164.94,168.6,36778560.0,40984540.0,41335980.0,173.68
99.25,99.02,97.99,99.56,99.87,101.89,98.68,98.96,97.55,20839950.0,22378380.0,23265200.0,98.5
188.0,188.38,187.19,188.88,189.27,187.81,186.78,186.91,186.13,15228270.0,18383080.0,18083080.0,186.35
102.61,105.75,107.01,105.85,105.37,107.03,102.41,102.0,104.82,55583140.0,67569090.0,40885480.0,100.56
108.58,107.01,106.96,107.03,108.7,109.43,104.82,107.18,106.86,40885480.0,25184090.0,30912260.0,102.61
318.62,297.26,322.63,304.18,320.45,324.65,289.23,310.5,318.21,55548830.0,32426420.0,25141490.0,300.95
225.82,227.03,226.27,227.79,228.06,229.93,225.64,224.33,225.84,19029420.0,29282700.0,30889270.0,227.93
204.4,203.06,204.9,203.4,205.97,205.0,199.11,203.86,202.12,45751160.0,22010360.0,18612770.0,209.88
170.1,171.0,170.8,171.85,170.78,171.47,170.48,169.71,169.68,16412270.0,21477380.0,33113340.0,170.52
110.8,111.34,111.78,114.17,111.75,112.0,110.82,110.11,110.53,48929200.0,29723750.0,38794930.0,114.0
179.73,174.94,178.37,176.6,180.27,181.47,172.1,176.55,175.51,23623970.0,31096240.0,67678680.0,174.24
108.23,108.71,107.52,108.9,108.94,108.37,107.76,108.01,107.16,23839880.0,26296260.0,28010430.0,108.52
365.0,360.7,364.0,365.0,368.79,372.38,357.57,358.52,362.27,34380630.0,48155850.0,53038870.0,364.41
289.17,295.06,286.25,301.0,293.69,299.0,294.46,286.32,285.85,36937800.0,33391990.0,60154180.0,300.46
193.25,194.79,191.09,196.37,196.5,194.46,193.14,193.15,191.05,19090050.0,23243160.0,22727370.0,196.45
172.36,172.05,169.79,174.26,174.82,173.09,171.42,171.77,169.0,33690660.0,40113790.0,50908540.0,172.83
110.78,111.6,111.43,112.2,112.03,112.47,110.27,110.07,111.39,36151450.0,28507780.0,27054320.0,110.37
220.9,225.07,220.54,228.22,224.58,220.96,224.2,220.79,217.28,36187160.0,26318580.0,25361290.0,223.06
220.24,220.78,218.5,221.36,222.28,219.62,217.29,219.15,215.3,95584080.0,26388050.0,26869880.0,216.82
187.22,187.99,187.72,190.26,188.23,188.0,187.75,186.14,186.78,23377690.0,27468700.0,18503410.0,191.64
97.82,96.45,97.32,97.75,98.41,98.48,96.07,97.03,96.75,31251870.0,29373050.0,31890740.0,96.62
175.03,174.87,174.88,175.42,175.39,177.2,173.25,174.09,174.86,23451420.0,27393660.0,29385650.0,174.17
303.22,305.64,300.46,310.35,305.17,303.24,304.29,301.97,298.87,33511990.0,28803760.0,35583440.0,308.1
115.93,116.25,116.58,116.54,116.53,116.89,115.44,114.42,114.86,37080720.0,43218350.0,58279570.0,115.66
222.6,217.71,215.83,221.38,224.23,223.25,216.75,214.54,214.7,29027340.0,39992120.0,38681170.0,215.9
108.77,108.86,109.23,109.1,109.69,109.6,107.85,108.36,109.02,25784420.0,25108890.0,21918340.0,108.59
94.64,95.87,94.64,97.19,95.43,94.64,95.67,94.52,93.57,37977020.0,31834020.0,30417880.0,97.22
228.99,226.23,228.41,227.35,229.67,229.18,221.3,225.1,226.63,34121240.0,33290830.0,27363960.0,221.85
316.68,318.66,315.03,320.89,319.52,318.52,315.87,316.2,313.01,25672210.0,27876220.0,25432390.0,315.77
204.9,204.4,206.83,205.97,205.0,207.76,203.86,202.12,205.12,22010360.0,18612770.0,18463850.0,203.06
151.5,149.99,150.48,150.44,151.74,151.42,148.88,150.19,149.95,25111310.0,17170490.0,20859830.0,150.58
185.14,186.35,187.88,187.2,186.33,189.22,185.73,183.45,187.2,20490090.0,33538550.0,18458410.0,187.25
111.65,113.76,108.97,114.02,112.56,110.45,109.77,110.32,108.51,84757780.0,54507300.0,49904460.0,110.27
180.29,182.59,177.96,183.5,182.39,180.0,179.24,180.21,177.39,31464170.0,32191070.0,32130360.0,180.32
172.86,174.65,167.41,175.57,175.08,171.66,172.85,172.35,167.28,28204640.0,36054570.0,31384720.0,172.4
108.97,111.65,112.49,112.56,110.45,112.78,110.32,108.51,110.04,54507300.0,49904460.0,53142590.0,113.76
227.96,222.21,230.78,224.8,228.41,232.35,220.2,220.58,226.73,28784550.0,33507770.0,31961120.0,223.64
226.23,221.85,228.99,225.37,227.35,229.67,220.71,221.3,225.1,37418910.0,34121240.0,33290830.0,220.95
308.1,317.83,305.64,319.69,317.05,310.35,310.91,307.24,304.29,40575260.0,36486560.0,33511990.0,312.15
110.27,111.79,113.76,114.21,113.28,114.02,111.76,109.9,109.77,49793750.0,62800770.0,84757780.0,116.58
109.88,111.09,110.31,111.09,111.32,111.72,105.83,108.05,109.7,57097740.0,59118740.0,24129630.0,107.12
184.85,185.8,183.9,188.39,187.33,184.1,185.79,183.74,182.56,26148590.0,39017490.0,23527660.0,188.35
205.88,201.9,204.29,205.34,207.42,208.84,201.75,200.83,203.5,26339500.0,38763700.0,32443110.0,200.4
268.6,268.81,270.0,271.1,270.07,270.8,268.5,265.86,264.91,19723390.0,22632380.0,32182650.0,267.78
279.8,279.5,279.57,281.18,281.9,281.77,278.95,279.12,278.8,24626950.0,29024690.0,28575800.0,282.23
194.7,191.55,193.95,193.59,196.79,195.97,190.3,193.6,193.39,18761470.0,21674630.0,18253190.0,192.9
174.35,174.55,173.44,175.06,175.61,175.37,173.41,173.93,173.05,21532200.0,20523870.0,23589930.0,173.16
215.9,219.19,217.71,219.69,220.19,221.38,206.09,212.67,216.75,45713690.0,47191700.0,29027340.0,211.15
104.81,105.58,106.05,106.0,105.84,106.07,105.28,104.77,104.0,26781730.0,30148360.0,33770220.0,106.27
273.61,275.87,276.28,281.75,277.9,277.25,274.87,272.2,265.43,31203580.0,29264340.0,45247890.0,277.2
95.92,93.79,94.29,94.72,96.35,95.94,92.59,94.1,93.93,49979700.0,42288790.0,44282560.0,94.19
149.9,149.1,149.89,150.22,150.33,150.23,148.41,148.13,149.19,33669020.0,19690420.0,17192770.0,159.28
116.65,115.8,116.45,116.33,117.2,117.11,114.76,115.43,116.4,28769220.0,30555900.0,14979680.0,115.85
173.49,165.0,171.76,170.09,174.49,174.78,163.33,168.3,170.42,61759000.0,41678680.0,42704910.0,171.66
99.26,98.25,99.83,98.84,99.3,101.0,96.92,98.31,99.13,40290580.0,28218240.0,32690080.0,96.82
190.3,199.13,191.9,201.76,192.14,192.2,197.31,189.34,189.07,67812280.0,37847260.0,20912890.0,200.58
315.36,320.0,324.74,324.57,319.75,325.98,320.0,314.61,322.85,23495990.0,38190550.0,20028450.0,322.63
232.95,234.9,227.93,238.13,237.64,230.44,234.67,232.31,227.3,24413480.0,41990210.0,28962980.0,236.39
199.0,191.63,205.55,197.18,199.85,206.01,191.45,193.79,202.25,46725710.0,50991030.0,34317760.0,193.9
97.99,99.25,97.79,99.87,101.89,98.27,98.96,97.55,97.45,22378380.0,23265200.0,28487570.0,99.02
115.39,113.87,114.31,115.21,115.86,115.7,113.45,114.1,113.31,36792100.0,31396130.0,66028640.0,113.65
156.25,163.25,155.79,166.15,158.13,156.33,160.23,154.11,153.66,60800480.0,39914850.0,26147280.0,166.11
133.08,133.47,132.46,135.09,133.82,132.94,133.25,132.75,132.05,33054500.0,22989980.0,20046250.0,135.52
173.71,173.21,174.16,175.0,175.3,175.87,172.73,173.17,173.95,27817640.0,16991610.0,21846400.0,174.32
163.75,162.71,164.8,162.99,164.25,164.94,160.52,160.56,163.63,21610300.0,29491910.0,16564340.0,162.09
235.09,234.59,233.37,237.58,236.15,235.24,234.29,233.52,233.2,24377170.0,17272900.0,19286690.0,237.52
157.9,159.78,156.73,160.87,160.0,157.28,159.23,157.65,156.41,18969700.0,24093300.0,16367780.0,160.42
200.32,198.68,196.42,200.74,202.85,200.23,198.18,199.23,196.34,21654750.0,35738280.0,25829880.0,200.85
121.11,120.96,121.85,121.81,121.81,122.69,120.05,120.62,120.18,33829290.0,33009110.0,39483400.0,116.9
199.54,203.12,199.46,204.15,203.38,201.37,202.52,198.61,198.56,24185530.0,28865310.0,25668330.0,202.83
138.95,138.74,139.06,138.79,139.8,139.98,137.05,138.82,138.79,22117750.0,18695500.0,17439210.0,139.25
111.78,110.8,110.93,111.75,112.0,112.1,110.11,110.53,110.49,29723750.0,38794930.0,37622200.0,111.34
109.1,109.23,109.63,109.6,109.37,110.23,109.02,108.34,109.21,21918340.0,25328680.0,33754680.0,108.77
119.21,118.29,117.33,118.41,119.23,119.35,117.6,117.92,117.12,13046450.0,21341960.0,42747950.0,117.99
174.28,175.69,174.32,177.75,175.15,174.91,173.97,172.89,172.92,27413060.0,25737560.0,27953810.0,175.94
161.95,163.05,158.5,167.54,164.75,163.89,162.88,161.65,157.51,40382890.0,32483310.0,60774900.0,169.79
110.0,109.5,109.17,110.36,110.03,110.09,109.19,108.25,108.85,26160560.0,34113880.0,26481320.0,109.26
218.93,222.3,221.16,222.64,222.99,221.83,219.34,216.76,217.27,22692880.0,28802550.0,30280450.0,217.86
101.52,99.93,98.63,100.88,101.53,101.46,98.07,99.21,98.37,71937310.0,51529980.0,65648660.0,96.04
106.0,104.89,105.47,107.79,106.19,106.25,104.88,105.06,104.89,31154910.0,19354440.0,25568350.0,108.65
277.2,281.8,275.87,284.54,283.01,281.75,279.95,277.0,274.87,29271890.0,31627180.0,31203580.0,285.08
104.61,105.52,103.96,106.47,106.31,105.18,104.96,104.59,103.85,34394830.0,38236730.0,40026250.0,106.34
175.11,175.11,174.66,175.38,176.1,176.24,174.27,173.14,174.33,25129510.0,29422610.0,24358920.0,173.5
153.8,153.89,151.78,154.28,154.72,153.92,152.7,153.54,151.69,21983410.0,25402270.0,35907770.0,153.21
159.78,160.42,157.9,160.71,160.87,160.0,159.6,159.23,157.65,16252850.0,18969700.0,24093300.0,156.75
94.0,93.37,95.2,93.45,94.07,95.9,91.85,92.68,93.82,43665160.0,35850220.0,40984160.0,93.0
140.72,141.0,139.41,141.0,141.02,140.75,139.89,140.26,139.03,43700570.0,19173780.0,25676720.0,140.4
354.64,351.34,351.41,359.46,356.56,353.45,351.15,345.15,349.22,33861320.0,66118950.0,24205100.0,364.0
116.53,117.81,114.58,118.18,119.99,116.25,113.33,116.53,114.5,96820670.0,54851010.0,38610120.0,112.53
173.87,170.32,174.67,173.07,174.44,175.49,169.5,172.02,173.94,23985960.0,24755470.0,20755140.0,175.49
284.69,284.82,280.53,289.98,284.89,284.25,284.7,282.92,280.37,23334000.0,12119710.0,24677880.0,291.12
189.49,189.01,187.74,189.53,190.06,190.37,187.86,187.45,187.65,20393070.0,26167950.0,27942430.0,186.78
136.23,136.43,135.1,137.12,136.75,135.83,136.11,135.98,135.1,20769030.0,24487200.0,22163280.0,137.38
